Code,Name,NameWoDiacritics,Function,Longitude,Latitude
GBCLZ,Colne,Colne,--3--6--,0.16666666666666666,55.36666666666667
GBXCO,Colsterworth,Colsterworth,-----6--,-1.0166666666666666,53.333333333333336
GBCYY,Colwyn Bay (Bae Colwyn),Colwyn Bay (Bae Colwyn),123-----,-3.7333333333333334,53.3
GBCBM,Combe Martin,Combe Martin,1-------,-4.033333333333333,51.2
GBXCM,Comber,Comber,-----6--,-6.233333333333333,54.916666666666664
GBCPO,Compton,Compton,--3--6--,-1.2666666666666666,51.516666666666666
GBCGY,Congresbury,Congresbury,1-3--6--,-2.8166666666666664,51.36666666666667
GBCQY,Connahs Quay,Connahs Quay,1-------,-3.066666666666667,53.21666666666667
GBCOQ,Connah's Quay,Connah's Quay,1-3-----,-3.066666666666667,53.21666666666667
GBCZZ,Constantine,Constantine,1-------,-5.166666666666667,50.11666666666667
GBCVW,Convoys Wharf,Convoys Wharf,1-------,-0.03333333333333333,51.8
GBCWA,Conwy (Conway),Conwy (Conway),123-----,-3.8333333333333335,53.28333333333333
GBZAR,Cookley,Cookley,-----6--,1.45,52.31666666666667
GBHXM,Coolham,Coolham,-----6--,-24.0,50.983333333333334
GBCFM,Corfe Mullen,Corfe Mullen,1-3-----,-2.033333333333333,50.78333333333333
GBCRD,Cornhill-on-Tweed,Cornhill-on-Tweed,--3--6--,-2.216666666666667,55.65
GBCOR,Corpach,Corpach,1-------,-5.116666666666666,56.85
GBORR,Corran,Corran,1-------,-5.233333333333333,56.71666666666667
GBORW,Corwen,Corwen,--3--6--,-3.3833333333333333,52.96666666666667
GBTCS,Cossall,Cossall,-----6--,-1.2833333333333332,52.96666666666667
GBCWO,Cousley Wood,Cousley Wood,--3--6--,0.3333333333333333,51.083333333333336
GBCVE,Cove,Cove,123-----,-2.35,55.93333333333333
GBACV,Cove (Aberdeen),Cove (Aberdeen),1-------,-2.066666666666667,57.1
GBCVI,Cove (Leith),Cove (Leith),1-------,-2.35,55.93333333333333
GBCGT,Covent Garden,Covent Garden,1----6--,-8.0,51.5
GBCVT,Coventry,Coventry,1--4----,-1.55,52.416666666666664
GBCXB,Coxbench,Coxbench,--3--6--,-1.4333333333333333,52.96666666666667
GBCGJ,"Craighouse, Isle of Jura","Craighouse, Isle of Jura",1-3-----,-5.95,55.833333333333336
GBCNU,Craignure,Craignure,1-------,-5.716666666666667,56.46666666666667
GBCRJ,Crail,Crail,1-3-----,-2.6333333333333333,56.266666666666666
GBCMD,Cramond,Cramond,1-3-----,-3.283333333333333,55.96666666666667
GBCBO,Cranborne,Cranborne,1-3--6--,-1.9166666666666665,50.916666666666664
GBZAS,Cranmore,Cranmore,-----6--,-2.466666666666667,51.18333333333333
GBCRX,Craster,Craster,1-------,-1.5833333333333335,55.46666666666667
GBVMA,Craven Arms,Craven Arms,-----6--,2.8333333333333335,52.43333333333333
GBXCR,Crawley Down,Crawley Down,-----6--,-0.13333333333333333,54.2
GBCKS,Creeksea,Creeksea,1-------,0.7833333333333333,51.63333333333333
GBCCC,Criccieth,Criccieth,1-------,-4.233333333333333,52.916666666666664
GBZAT,Crick,Crick,-----6--,-2.7333333333333334,51.6
GBCFE,Crieff,Crieff,1-3-----,-3.8333333333333335,56.36666666666667
GBCNC,Crinan,Crinan,1-3-----,-5.566666666666666,56.083333333333336
GBCRN,Cromarty,Cromarty,1--4----,-4.033333333333333,57.666666666666664
GBCMP,Crombie,Crombie,1-3-----,-3.533333333333333,56.05
GBCRR,Cromer,Cromer,123-----,1.3,52.93333333333333
GBZAU,Crook,Crook,-----6--,-1.7333333333333334,54.7
GBCR5,Cropton,Cropton,1-------,-0.8333333333333334,54.28333333333333
GBOHI,Cross Hills,Cross Hills,--3--6--,-1.9833333333333334,53.9
GBSGR,Crossgar,Crossgar,-----6--,-5.7,54.4
GBCKK,Crosskirk,Crosskirk,1-------,-3.65,58.6
GBXCS,Crossmaglen,Crossmaglen,-----6--,-7.0,54.11666666666667
GBXCN,Crowland,Crowland,-----6--,-0.26666666666666666,53.11666666666667
GBXCE,Crowle,Crowle,-----6--,-1.3833333333333333,54.0
GBJHW,Crown Dry-Dock,Crown Dry-Dock,1-------,-0.31666666666666665,53.233333333333334
GBZAV,Croy,Croy,-----6--,-4.033333333333333,57.516666666666666
GBCGI,Crudgington,Crudgington,--3--6--,-2.533333333333333,52.75
GBCUA,"Cuan Ferry, Seil","Cuan Ferry, Seil",1-3-----,-5.633333333333333,56.266666666666666
GBCKN,Culkein,Culkein,1-3-----,-5.35,58.25
GBCLM,Culkein/Drumbeg,Culkein/Drumbeg,1-------,-5.333333333333333,58.233333333333334
GBCUN,Cullen,Cullen,1-3-----,2.8166666666666664,57.68333333333333
GBCUV,"Cullivoe, Yell","Cullivoe, Yell",1-3-----,-1.0166666666666666,60.7
GBZAX,Culross,Culross,-----6--,-3.6166666666666667,56.05
GBCMS,"Cumbrae Slip, Great Cumbrae","Cumbrae Slip, Great Cumbrae",1-3-----,-4.9,55.78333333333333
GBCUM,Cumbraes,Cumbraes,1-------,-4.916666666666667,55.733333333333334
GBCUJ,Cumbria,Cumbria,1----6--,-3.25,54.5
GBCU8,Curbar,Curbar,1----6--,-1.6333333333333333,53.266666666666666
GBCUR,Curlew,Curlew,1-------,1.3,56.733333333333334
GBXCU,Curridge,Curridge,-----6--,-1.4833333333333334,51.733333333333334
GBCUS,Cushendall,Cushendall,1-3-----,-6.05,55.083333333333336
GBCUE,Cushendun,Cushendun,1-3-----,-6.05,55.13333333333333
GBWFH,Cwmfelinfach,Cwmfelinfach,-----6--,-3.283333333333333,52.016666666666666
GBCYW,Cynwyd,Cynwyd,--3--6--,-3.4,52.95
GBDAG,Dagenham,Dagenham,123-----,0.16666666666666666,51.55
GBDOS,Dale Roads,Dale Roads,1-------,-5.15,51.7
GBDYB,Dalgety Bay,Dalgety Bay,1-3--6--,-3.35,56.03333333333333
GBZAY,Dalton,Dalton,-----6--,-1.35,54.18333333333333
GBDDH,Danderhall,Danderhall,--3--6--,-3.1,55.916666666666664
GBDS2,Daresbury,Daresbury,1----6--,-2.6333333333333333,53.333333333333336
GBDRL,Darlington,Darlington,1-------,-1.5666666666666667,54.53333333333333
GBZBA,Darnall,Darnall,-----6--,-1.4166666666666667,53.38333333333333
GBZBB,Darsham,Darsham,-----6--,1.5333333333333332,52.266666666666666
GBDFD,Dartford,Dartford,123-----,0.21666666666666667,51.45
GBDTM,Dartmouth,Dartmouth,1-------,-3.5833333333333335,50.35
GBZBC,Darvel,Darvel,-----6--,-4.283333333333333,55.583333333333336
GBDBD,Debden,Debden,--3--6--,0.26666666666666666,51.96666666666667
GBDPC,Deepcut,Deepcut,--3--6--,-0.7166666666666667,51.3
GBEER,Deerness,Deerness,1-------,-2.85,58.96666666666667
GBXFF,Defford,Defford,-----6--,-2.216666666666667,52.15
GBXDY,Denaby,Denaby,-----6--,-1.45,53.8
GBDEB,Denby,Denby,1-3-----,-1.4,53.016666666666666
GBXBY,Denby Dale,Denby Dale,-----6--,-2.083333333333333,53.95
GBDET,Denton,Denton,123-----,0.05,50.8
GBDER,Dereham,Dereham,123-----,0.9333333333333333,52.68333333333333
GBDSA,Dersingham,Dersingham,--3--6--,0.5,52.833333333333336
GBDVP,Devonport,Devonport,1-------,-4.183333333333334,50.36666666666667
GBDVS,Devonside,Devonside,--3--6--,-3.7333333333333334,56.13333333333333
GBDWY,Dewsbury,Dewsbury,1-------,-1.6166666666666667,53.7
GBDIN,Dingle,Dingle,1-------,-2.95,53.38333333333333
GBDIW,Dingwall,Dingwall,123-----,-4.45,57.6
GBXDT,Ditton Priors,Ditton Priors,-----6--,-2.95,52.833333333333336
GBDKQ,Docking,Docking,--3--6--,0.6166666666666667,52.9
GBDHD,Donaghadee,Donaghadee,1-3-----,-5.533333333333333,54.63333333333333
GBDGO,Donaghmore,Donaghmore,--3--6--,-6.816666666666666,54.53333333333333
GBDHS,Downhead,Downhead,-----6--,-2.45,51.21666666666667
GBDEC,Draperstown,Draperstown,-----6--,-6.766666666666667,54.8
GBDRX,Drax,Drax,123-----,-0.9833333333333333,53.733333333333334
GBDMO,Dromore,Dromore,1-3-----,-6.15,54.416666666666664
GBDXO,Droxford,Droxford,--3--6--,-1.1333333333333333,50.95
GBDLH,Dudley Hill,Dudley Hill,-----6--,-1.7166666666666668,53.766666666666666
GBDBY,Dulas Bay,Dulas Bay,1-------,-4.266666666666667,53.36666666666667
GBDUM,Dumfries,Dumfries,1-------,-3.6,55.05
GBDBR,Dunbar,Dunbar,123-----,-2.5166666666666666,56.0
GBDUE,Dunbeath,Dunbeath,1-3-----,-3.4333333333333336,58.25
GBDUC,Dunchurch,Dunchurch,1-3-----,-1.2833333333333332,52.333333333333336
GBDUN,Dundee,Dundee,1--4----,-2.966666666666667,56.5
GBDSS,Dungeness,Dungeness,1-------,0.9666666666666667,50.916666666666664
GBXDK,Dunkeld,Dunkeld,-----6--,-3.966666666666667,56.93333333333333
GBDGT,Dunnington,Dunnington,--3--6--,-0.25,53.95
GBDNU,Dunoon,Dunoon,1-------,-4.95,55.95
GBDNF,Dunrossness and Fair Isle,Dunrossness and Fair Isle,1-------,-1.6333333333333333,59.55
GBDSK,Dunseverick,Dunseverick,1-------,-6.45,55.233333333333334
GBDTF,Dunstaffnage,Dunstaffnage,1-------,-6.683333333333334,57.46666666666667
GBDNE,Dunster,Dunster,1-------,-3.4333333333333336,51.166666666666664
GBDTN,Dunston,Dunston,1-------,-1.65,54.95
GBDHT,Dunston Heath,Dunston Heath,-23--6--,-2.1333333333333333,52.75
GBDRE,Dunure,Dunure,1-------,-4.75,55.38333333333333
GBDVN,Dunvegan,Dunvegan,1-------,-6.583333333333333,57.43333333333333
GBDNW,Dunwich,Dunwich,1-------,1.6166666666666667,52.266666666666666
GBDDT,Durward Dauntless,Durward Dauntless,1-----7-,-0.08333333333333333,57.5
GBDYS,Dysart,Dysart,123-----,-3.1166666666666667,56.13333333333333
GBXED,Ealand,Ealand,-----6--,-1.35,53.983333333333334
GBECO,Earls Colne,Earls Colne,1-3-----,0.6833333333333333,51.93333333333333
GBEAA,"Easdale, Seil","Easdale, Seil",1-3-----,-5.65,56.28333333333333
GBESG,Easington,Easington,1-------,-1.35,54.78333333333333
GBENW,Easingwold,Easingwold,--3--6--,-1.1833333333333333,54.11666666666667
GBEDT,East Ham,East Ham,-----6--,0.5,51.53333333333333
GBEME,East Mersea,East Mersea,1-3-----,1.1,51.7
GBEWT,East Wittering,East Wittering,1-------,-0.8833333333333333,50.766666666666666
GBEBO,Eastbourne,Eastbourne,123-----,0.2833333333333333,50.766666666666666
GBDED,Eastchurch,Eastchurch,-----6--,0.8666666666666667,51.4
GBEAM,Eastham,Eastham,1-------,-2.966666666666667,53.3
GBEGY,Easton Grey,Easton Grey,--3--6--,-2.1666666666666665,51.583333333333336
GBXET,Eaton Bray,Eaton Bray,-----6--,-1.0166666666666666,52.46666666666667
GBECS,Eccles,Eccles,1-------,-2.3333333333333335,53.483333333333334
GBEDI,Edinburgh,Edinburgh,1--4----,-3.2,55.95
GBDBE,Eggborough,Eggborough,-----6--,-1.15,53.7
GBEGI,Egilsay,Egilsay,1-3-----,-2.9333333333333336,59.15
GBIGG,Eigg,Eigg,1-------,-6.166666666666667,56.9
GBESK,Eishken,Eishken,1-------,-6.366666666666666,57.85
GBEKN,Eisken,Eisken,1-------,-6.516666666666667,58.6
GBEGO,"Elgol, Isle of Skye","Elgol, Isle of Skye",1-3-----,-6.1,57.15
GBELI,Elie,Elie,123-----,-2.8166666666666664,56.2
GBEIN,Eling,Eling,1-------,-1.4833333333333334,50.9
GBELB,"Ellenabeich, Seil","Ellenabeich, Seil",1-3-----,-5.65,56.28333333333333
GBELO,Ellistown,Ellistown,-23--6--,-1.3666666666666667,52.7
GBELS,Elsham,Elsham,1-------,-0.43333333333333335,53.6
GBMSY,Embsay,Embsay,-----6--,-1.9833333333333334,53.96666666666667
GBGNE,Emersons Green,Emersons Green,-----6--,-2.466666666666667,51.483333333333334
GBESO,Enstone,Enstone,-23--6--,-1.45,51.916666666666664
GBERI,Erith,Erith,123-----,0.18333333333333332,51.483333333333334
GBRBL,Erribol,Erribol,1-------,-4.233333333333333,58.46666666666667
GBESS,Eshaness,Eshaness,1-------,-1.55,60.5
GBIKL,Essendon,Essendon,--3--6--,-0.15,51.75
GBEVT,Evanton,Evanton,1-3-----,-4.283333333333333,57.65
GBEXE,Exeter,Exeter,1--4----,-3.533333333333333,50.7
GBEXM,Exmouth,Exmouth,1-------,-3.4,50.583333333333336
GBEYM,Eyemouth,Eyemouth,1-3-----,-2.1,55.86666666666667
GBFAI,Fairisle,Fairisle,1-------,-1.6,59.516666666666666
GBFEE,Fairlie,Fairlie,123-----,-4.85,55.75
GBFAT,Farcet,Farcet,-----6--,-0.23333333333333334,52.53333333333333
GBFLT,Farlington,Farlington,1-3-----,-1.0666666666666667,54.1
GBFAS,Faslane,Faslane,1-------,-4.816666666666666,56.06666666666667
GBFEI,Felbrigg,Felbrigg,1-3-----,1.2666666666666666,52.9
GBFE6,Felsted,Felsted,-----6--,0.4,51.85
GBDBF,Fenny Compton,Fenny Compton,-----6--,-1.3833333333333333,52.15
GBFWC,Fenwick,Fenwick,-----6--,-4.433333333333334,55.65
GBFEO,Feolin Ferry,Feolin Ferry,1-3-----,-6.066666666666666,55.85
GBFRD,Ferndale,Ferndale,1-------,-3.4333333333333336,51.65
GBFHA,Fernham,Fernham,-23--6--,-1.5833333333333335,51.61666666666667
GBRRG,Ferring,Ferring,-----6--,-0.45,50.8
GBFRX,Ferrybridge,Ferrybridge,1-------,-2.466666666666667,50.56666666666667
GBFEB,Ferrybridge,Ferrybridge,1-3-----,-1.2666666666666666,53.7
GBFYD,Ferryside,Ferryside,1-------,-4.366666666666666,51.766666666666666
GBFIN,Findhorn,Findhorn,1-3-----,-3.6,57.65
GBFID,Findochty,Findochty,1-3-----,-2.9,57.7
GBFNT,Finnart,Finnart,1-------,-4.416666666666667,56.666666666666664
GBXFI,Fintona,Fintona,-----6--,-7.533333333333333,54.81666666666667
GBFIO,"Fionnphort, Isle of Mull","Fionnphort, Isle of Mull",1-3-----,-6.366666666666666,56.31666666666667
GBFBU,Fishbourne,Fishbourne,1-3-----,-1.1666666666666667,50.733333333333334
GBXFH,Fishburn,Fishburn,-----6--,-1.7166666666666668,55.13333333333333
GBFIH,Fisherrow/Musselburgh,Fisherrow/Musselburgh,123-----,-3.066666666666667,55.93333333333333
GBFIS,Fishguard,Fishguard,1-------,-4.966666666666667,51.983333333333334
GBFNH,"Fishnish, Isle of Mull","Fishnish, Isle of Mull",1-3-----,-5.8,56.5
GBFBH,Flamborough,Flamborough,1-3-----,-0.11666666666666667,54.11666666666667
GBFLN,Flaxton,Flaxton,1----6--,-0.95,54.03333333333333
GBFLE,Fleetwood,Fleetwood,1-------,-3.0,53.916666666666664
GBFLW,Flixborough,Flixborough,1-------,-0.6833333333333333,53.61666666666667
GBFLK,Flookburgh,Flookburgh,1-------,-2.966666666666667,54.166666666666664
GBFLH,Flotta,Flotta,1--4----,-3.1333333333333333,58.833333333333336
GBFLU,Flushing,Flushing,1-------,-5.066666666666666,50.15
GBFNV,Foinaven,Foinaven,1-----7-,-4.4,60.333333333333336
GBFOI,Foindlemore - Loch Glendhu,Foindlemore - Loch Glendhu,1-------,-4.983333333333333,58.25
GBFOL,Folkestone,Folkestone,123-----,1.15,51.083333333333336
GBXFO,Foolow,Foolow,-----6--,-2.1833333333333336,53.46666666666667
GBFRM,Formby,Formby,123-----,-3.05,53.55
GBFWM,Fort William,Fort William,123-----,-5.116666666666666,56.81666666666667
GBFOR,Forth,Forth,1-------,-3.6833333333333336,55.75
GBFTR,Fortrose,Fortrose,1-------,-4.133333333333334,57.583333333333336
GBDBH,Fotherby,Fotherby,-----6--,-0.0,53.4
GBFRB,Fraserburgh,Fraserburgh,1-------,-2.0166666666666666,57.68333333333333
GBFDL,Freeland,Freeland,-----6--,-1.6666666666666665,52.35
GBFRW,Freshwater,Freshwater,1-3-----,-1.5166666666666666,50.666666666666664
GBFWE,Freshwater East,Freshwater East,1-3-----,-4.866666666666667,51.65
GBXFR,Fressingfield,Fressingfield,-----6--,1.5166666666666666,52.56666666666667
GBFRI,Frinton-on-Sea,Frinton-on-Sea,123-----,1.2333333333333334,51.833333333333336
GBFUR,Furnace,Furnace,1-------,-5.166666666666667,56.15
GBFZE,Furzebrook,Furzebrook,--3--6--,-2.0833333333333335,50.65
GBGQY,Gaerwen,Gaerwen,-----6--,-4.266666666666667,53.2
GBGAR,Gairloch,Gairloch,1-3-----,-5.666666666666667,57.7
GBDBJ,Galgate,Galgate,-----6--,-2.783333333333333,53.983333333333334
GBGAS,"Galmisdale, Eigg","Galmisdale, Eigg",1-3-----,-6.133333333333334,56.88333333333333
GBGDN,Gardenstown,Gardenstown,1-3-----,-2.3333333333333335,57.666666666666664
GBGLH,Gareloch,Gareloch,1-------,-4.816666666666666,56.1
GBGAD,Garelochhead,Garelochhead,1-------,-4.833333333333333,56.083333333333336
GBGIS,Garlieston,Garlieston,1-------,-4.366666666666666,54.78333333333333
GBRRB,Garrabost,Garrabost,1-------,-6.233333333333333,58.21666666666667
GBGGI,Garrigill,Garrigill,--3--6--,-2.3833333333333333,54.766666666666666
GBCSN,Garston,Garston,1-------,-2.9,53.333333333333336
GBGTN,Garston,Garston,1-------,-2.9,53.333333333333336
GBDBK,Garvagh,Garvagh,-----6--,-6.666666666666667,54.983333333333334
GBGAT,Gateshead,Gateshead,1-------,-1.6166666666666667,54.93333333333333
GBDBL,Georgetown,Georgetown,-----6--,-4.466666666666667,55.86666666666667
GBGIL,Gillingham,Gillingham,123-----,0.55,51.38333333333333
GBILL,Gills,Gills,1-3-----,-3.15,58.65
GBGIR,Girvan,Girvan,1-------,-4.866666666666667,55.233333333333334
GBGBN,Gisburn,Gisburn,-23--6--,-2.2666666666666666,53.93333333333333
GBGLW,Glasgow,Glasgow,1--45---,-4.25,55.833333333333336
GBGLD,Glasson Dock,Glasson Dock,1-------,-2.85,53.983333333333334
GBGLA,Glenarm,Glenarm,1-------,-5.95,54.8
GBGVY,Glenavy,Glenavy,-----6--,-6.216666666666667,54.583333333333336
GBGNL,Glenelg,Glenelg,1-------,-5.633333333333333,57.21666666666667
GBGLC,Glenluce,Glenluce,1----6--,-4.833333333333333,54.86666666666667
GBGMA,Glenmallan,Glenmallan,1-------,-4.816666666666666,56.11666666666667
GBGSA,Glensanda,Glensanda,1-------,-5.55,56.56666666666667
GBGLG,Glenuig,Glenuig,1-------,-5.816666666666666,56.833333333333336
GBZBD,Glespin,Glespin,-----6--,-3.8833333333333333,55.53333333333333
GBGLP,Golspie,Golspie,123-----,-3.966666666666667,57.983333333333334
GBGOO,Goole,Goole,1-------,-0.8666666666666667,53.71666666666667
GBGOR,Gorran Haven,Gorran Haven,1-3-----,-4.8,50.233333333333334
GBXGT,Gotham,Gotham,-----6--,-1.3333333333333333,53.43333333333333
GBGUD,Gourdon,Gourdon,1-3-----,-2.283333333333333,56.833333333333336
GBGUR,Gourock,Gourock,1-------,-4.833333333333333,55.95
GBGVO,Goveton,Goveton,--3--6--,-3.75,50.28333333333333
GBGIV,Govilon,Govilon,1----6--,-3.066666666666667,51.81666666666667
GBHXL,Goxhill,Goxhill,1----6--,-0.2,53.88333333333333
GBGOX,Goxhill,Goxhill,1-----7-,-0.3333333333333333,53.666666666666664
GBGAE,Graemsay,Graemsay,1-------,-3.2666666666666666,58.916666666666664
GBXGR,Grampound,Grampound,-----6--,-5.5,50.483333333333334
GBXGO,Grange over Sands,Grange over Sands,-----6--,-3.5166666666666666,54.3
GBGGU,Grangemounth,Grangemounth,-----6--,-3.7333333333333334,56.016666666666666
GBGRG,Grangemouth,Grangemouth,1-------,-3.716666666666667,56.0
GBGRN,Granton,Granton,123-----,-3.216666666666667,55.96666666666667
GBGV2,Graveley,Graveley,--3--6--,-0.2,51.93333333333333
GBGBY,Great Bentley,Great Bentley,-23--6--,1.05,51.85
GBGGD,Great Gaddesden,Great Gaddesden,-----6--,-0.5,51.78333333333333
GBXGL,Great Longstone,Great Longstone,-----6--,-2.166666666666667,53.4
GBMSI,Great Massingham,Great Massingham,1-------,0.6666666666666666,52.766666666666666
GBGOA,Great Oakley,Great Oakley,1-3-----,1.1833333333333333,51.9
GBGWG,Great Wakering,Great Wakering,1-------,0.8,51.55
GBHP2,Greatham,Greatham,1-3-----,-1.2333333333333334,54.63333333333333
GBGNC,Greencastle,Greencastle,1-------,-6.1,54.03333333333333
GBGFI,Greenfield,Greenfield,--3--6--,-3.2,53.28333333333333
GBGRK,Greenock,Greenock,1-------,-4.75,55.93333333333333
GBZBE,Greetham,Greetham,-----6--,-0.6166666666666667,52.7
GBGNS,Grenoside,Grenoside,-----6--,-1.4833333333333334,53.43333333333333
GBGRT,Gretna,Gretna,-23--6--,-3.066666666666667,55.0
GBXGG,Gretna Green,Gretna Green,-----6--,-3.1333333333333333,55.0
GBXGE,Gretton,Gretton,-----6--,-2.6333333333333333,52.61666666666667
GBNO2,Gretton,Gretton,1-3-----,-0.6666666666666666,52.53333333333333
GBXGY,Grimley,Grimley,-----6--,-2.4166666666666665,52.416666666666664
GBGMY,Grimsay,Grimsay,1-------,-7.2,57.46666666666667
GBGSY,Grimsby,Grimsby,1--4----,-0.5,53.53333333333333
GBGRO,Groomsport,Groomsport,1-3-----,-5.616666666666667,54.666666666666664
GBGRW,Grove Port,Grove Port,1-------,-0.7,53.583333333333336
GBGRJ,Grovehurst Jetty/Sittingbourne,Grovehurst Jetty/Sittingbourne,1-3-----,0.7333333333333333,51.333333333333336
GBGRU,Grutness,Grutness,1-3-----,-1.2833333333333332,59.86666666666667
GBZBF,Gullane,Gullane,-----6--,-2.8166666666666664,56.03333333333333
GBGVL,Gulval,Gulval,1-------,-5.516666666666667,50.13333333333333
GBGNQ,Gunthorpe,Gunthorpe,1-3-----,0.9833333333333333,52.86666666666667
GBGUT,"Gutcher, Yell","Gutcher, Yell",1-3-----,-1.0166666666666666,60.666666666666664
GBGWK,Gweek,Gweek,1-3-----,-5.2,50.1
GBHKO,Hackforth,Hackforth,--3--6--,-1.6,54.333333333333336
GBZBG,Haddenham,Haddenham,-----6--,-0.9166666666666666,51.766666666666666
GBHNU,Hainault,Hainault,1-------,0.08333333333333333,51.6
GBHKI,Halkirk,Halkirk,1-3--6--,-3.5,58.516666666666666
GBHEL,Halwell,Halwell,--3--6--,-3.716666666666667,50.35
GBHVO,"Ham Voe, Foula","Ham Voe, Foula",1-3-----,-2.033333333333333,60.13333333333333
GBHNS,"Hamars Ness, Fetlar","Hamars Ness, Fetlar",1-3-----,-0.9333333333333333,60.61666666666667
GBHMV,"Hamnavoe, Burra Isle","Hamnavoe, Burra Isle",1-3-----,-1.3333333333333333,60.1
GBHBP,Hampton Bishop,Hampton Bishop,--3--6--,-2.65,52.03333333333333
GBHFO,Handforth,Handforth,--3--6--,-2.216666666666667,53.35
GBZBH,Hanwell,Hanwell,-----6--,-1.3666666666666667,52.083333333333336
GBHAO,Hanworth,Hanworth,--3--6--,-0.4,51.43333333333333
GBHRF,Harefield,Harefield,1-------,-0.48333333333333334,51.6
GBHAA,Harraby,Harraby,1-------,-2.9,54.88333333333333
GBXHR,Harrietsham,Harrietsham,-----6--,1.1166666666666667,51.4
GBZBI,Harrow Weald,Harrow Weald,-----6--,-0.31666666666666665,51.6
GBHTP,Hartlepool,Hartlepool,1-3-----,-1.2166666666666668,54.68333333333333
GBZBJ,Hatfield Peverel,Hatfield Peverel,--3--6--,0.6,51.78333333333333
GBKWH,Hatston,Hatston,1--4----,-2.966666666666667,59.0
GBHAN,Hatton,Hatton,--3--6--,-1.6833333333333333,52.86666666666667
GBHYG,Hayling Island,Hayling Island,1-3-----,-0.9833333333333333,50.833333333333336
GBXHW,Hay-on-Wye,Hay-on-Wye,-----6--,-3.2,52.11666666666667
GBHEQ,Heaton,Heaton,1-------,-2.85,54.03333333333333
GBHEB,Hebburn,Hebburn,1-------,-1.5166666666666666,54.96666666666667
GBXHD,Hednesford,Hednesford,-----6--,-2.0,53.18333333333333
GBHXX,Hedon,Hedon,1-------,-0.18333333333333332,53.733333333333334
GBXHE,Hele,Hele,-----6--,-3.716666666666667,51.35
GBHLN,Helensburgh,Helensburgh,123-----,-4.733333333333333,56.0
GBHDR,Helford River,Helford River,1-------,-5.15,50.083333333333336
GBHMA,Helmsdale,Helmsdale,123-----,-3.65,58.11666666666667
GBHMY,Hemsby,Hemsby,1-3-----,1.6833333333333333,52.7
GBHLA,Henley,Henley,-----6--,-0.7333333333333333,51.166666666666664
GBXHI,Herriard,Herriard,-----6--,-1.0666666666666667,51.333333333333336
GBZBK,Hessay,Hessay,-----6--,-1.2,53.96666666666667
GBHSE,Hessle/Hull,Hessle/Hull,123-----,-0.43333333333333335,53.71666666666667
GBHBK,Hest Bank,Hest Bank,1-------,-2.8,54.083333333333336
GBHEE,Hethel,Hethel,--3--6--,-1.2,52.55
GBHYR,Heybridge,Heybridge,1-------,0.7,51.71666666666667
GBHGW,Hightown,Hightown,123-----,-3.05,53.516666666666666
GBHGO,Highworth,Highworth,--3--6--,-1.7166666666666668,51.61666666666667
GBZBL,Hilton,Hilton,-----6--,-2.3166666666666664,52.56666666666667
GBHDB,Hilton/Derby,Hilton/Derby,1-------,-1.5,52.93333333333333
